ID	Day	Empty	Multiple	Dead.Stain..intensity.	Total.Reads	Uniquely Aligned
d3_Col_10_Row_27	3	FALSE	FALSE	67.654	465743	216583
d3_Col_10_Row_28	3	FALSE	FALSE	66.661	566944	276335
d3_Col_10_Row_29	3	FALSE	FALSE	65.672	407921	220953
d3_Col_10_Row_30	3	FALSE	FALSE	65.649	475198	228386
d3_Col_10_Row_31	3	FALSE	FALSE	65.334	516670	240973
d3_Col_10_Row_32	3	FALSE	FALSE	65.449	468415	218577
d3_Col_10_Row_33	3	FALSE	FALSE	65.85	378358	173892
d3_Col_10_Row_34	3	FALSE	FALSE	65.685	471082	231289
d3_Col_10_Row_35	3	TRUE	FALSE	65.68	18843	7995
d3_Col_10_Row_36	3	FALSE	FALSE	65.853	247404	155732
d3_Col_10_Row_37	3	FALSE	FALSE	66.169	532125	256875
d3_Col_10_Row_38	3	FALSE	FALSE	65.843	480848	235221
d3_Col_10_Row_39	3	FALSE	FALSE	65.547	488442	246670
d3_Col_10_Row_40	3	TRUE	FALSE	66.239	13068	4296
d4_Col_01_Row_1	4	FALSE	FALSE	66.483	662763	339777
d4_Col_01_Row_2	4	FALSE	FALSE	66.919	673509	397407
d4_Col_01_Row_3	4	FALSE	FALSE	66.513	937166	511666
d4_Col_01_Row_4	4	FALSE	FALSE	75.145	286852	150559
d4_Col_01_Row_5	4	FALSE	FALSE	66.492	348730	178078
d4_Col_01_Row_6	4	FALSE	FALSE	66.034	295908	136977
d4_Col_01_Row_7	4	FALSE	FALSE	66.398	608647	312409
d4_Col_01_Row_8	4	FALSE	FALSE	66.391	367425	169880
d4_Col_01_Row_9	4	FALSE	FALSE	66.178	515073	263224
d4_Col_01_Row_10	4	FALSE	FALSE	66.723	374658	199778
d4_Col_01_Row_11	4	FALSE	FALSE	66.638	591318	311204
d4_Col_01_Row_12	4	FALSE	FALSE	66.321	426127	230941
d4_Col_01_Row_13	4	FALSE	FALSE	66.285	867294	437230
d4_Col_01_Row_14	4	FALSE	FALSE	66.512	520691	255182
d4_Col_01_Row_15	4	FALSE	FALSE	66.521	474129	244269
d4_Col_01_Row_16	4	FALSE	FALSE	66.475	685092	358973
d4_Col_01_Row_17	4	FALSE	FALSE	66.502	604632	304775
d4_Col_01_Row_18	4	FALSE	FALSE	67.451	214399	107534
d4_Col_01_Row_19	4	FALSE	FALSE	66.394	107805	54006
d4_Col_01_Row_20	4	FALSE	FALSE	468.926	13641	6264
d4_Col_01_Row_21	4	FALSE	FALSE	78.805	17068	8405
d4_Col_01_Row_22	4	TRUE	FALSE	66.729	30522	14773
d4_Col_01_Row_23	4	FALSE	FALSE	78.278	74504	25926
d4_Col_01_Row_24	4	FALSE	FALSE	66.687	580414	266486
d4_Col_01_Row_25	4	FALSE	FALSE	66.65	381749	194606
d4_Col_01_Row_26	4	FALSE	FALSE	66.716	480746	260755
d4_Col_01_Row_27	4	FALSE	FALSE	66.35	734244	380545
d4_Col_01_Row_28	4	FALSE	FALSE	66.252	557015	305794
d4_Col_01_Row_29	4	FALSE	FALSE	66.601	518571	278049
d4_Col_01_Row_30	4	FALSE	FALSE	66.573	280852	178823
d4_Col_01_Row_31	4	FALSE	FALSE	66.371	621202	326054
d4_Col_01_Row_32	4	FALSE	FALSE	65.937	416172	220472
d4_Col_01_Row_33	4	FALSE	FALSE	67.249	601872	298505
d4_Col_01_Row_34	4	FALSE	FALSE	65.92	704319	352569
d4_Col_01_Row_35	4	FALSE	FALSE	66.45	351986	184089
d4_Col_01_Row_36	4	FALSE	FALSE	66.183	900573	469953
d4_Col_01_Row_37	4	FALSE	FALSE	66.074	414397	217697
d4_Col_01_Row_38	4	FALSE	FALSE	66.534	881773	464728
d4_Col_01_Row_39	4	FALSE	TRUE	66.03	689192	348743
d4_Col_01_Row_40	4	FALSE	FALSE	65.982	560594	291363
d4_Col_02_Row_1	4	FALSE	FALSE	66.603	596427	300663
d4_Col_02_Row_2	4	FALSE	FALSE	66.133	422690	199936
d4_Col_02_Row_3	4	FALSE	FALSE	66.493	315191	133956
d4_Col_02_Row_4	4	FALSE	FALSE	66.214	826604	428260
d4_Col_02_Row_5	4	TRUE	FALSE	67.012	95187	45316
d4_Col_02_Row_6	4	FALSE	FALSE	66.105	853198	419996
d4_Col_02_Row_7	4	TRUE	FALSE	454.363	94811	42494
d4_Col_02_Row_8	4	FALSE	FALSE	66.563	389438	184229
d4_Col_02_Row_9	4	FALSE	FALSE	299.521	74307	34304
d4_Col_02_Row_10	4	FALSE	FALSE	66.561	817577	417567
d4_Col_02_Row_11	4	FALSE	FALSE	66.309	666800	296955
d4_Col_02_Row_12	4	FALSE	FALSE	66.349	592983	274985
d4_Col_02_Row_13	4	FALSE	FALSE	66.036	709846	345052
d4_Col_02_Row_14	4	TRUE	FALSE	73.125	76342	32767
d4_Col_02_Row_15	4	FALSE	TRUE	66.219	530178	293453
d4_Col_02_Row_16	4	FALSE	FALSE	67.305	361698	157957
d4_Col_02_Row_17	4	FALSE	FALSE	66.421	391263	188348
d4_Col_02_Row_18	4	FALSE	FALSE	66.428	206092	127578
d4_Col_02_Row_19	4	FALSE	FALSE	66.316	24314	11547
d4_Col_02_Row_20	4	FALSE	FALSE	66.526	162883	71251
d4_Col_02_Row_21	4	FALSE	FALSE	66.763	251428	116790
d4_Col_02_Row_22	4	FALSE	FALSE	66.578	365530	175424
d4_Col_02_Row_23	4	FALSE	FALSE	66.476	569640	274715
d4_Col_02_Row_24	4	FALSE	FALSE	66.393	541784	261358
d4_Col_02_Row_25	4	FALSE	TRUE	67.137	441630	270568
d4_Col_02_Row_26	4	FALSE	FALSE	108.091	509578	218958
d4_Col_02_Row_27	4	FALSE	FALSE	217.831	152080	85038
d4_Col_02_Row_28	4	FALSE	FALSE	66.18	861206	417900
d4_Col_02_Row_29	4	FALSE	FALSE	128.279	557252	264260
d4_Col_02_Row_30	4	FALSE	FALSE	66.284	550909	253063
d4_Col_02_Row_31	4	FALSE	FALSE	66.259	666945	324104
d4_Col_02_Row_32	4	FALSE	FALSE	66.235	879910	415383
d4_Col_02_Row_33	4	FALSE	FALSE	66.116	821871	403725
d4_Col_02_Row_34	4	FALSE	FALSE	66.332	515221	237844
d4_Col_02_Row_35	4	FALSE	TRUE	65.907	496758	231068
d4_Col_02_Row_36	4	FALSE	FALSE	66.102	627746	303129
d4_Col_02_Row_37	4	FALSE	FALSE	66.414	842275	449119
d4_Col_02_Row_38	4	FALSE	FALSE	77.617	445739	201194
d4_Col_02_Row_39	4	FALSE	FALSE	65.935	833648	407155
d4_Col_02_Row_40	4	FALSE	FALSE	66.01	306108	171950
d4_Col_03_Row_1	4	FALSE	FALSE	66.244	658883	346871
d4_Col_03_Row_2	4	FALSE	FALSE	66.365	399337	204946
d4_Col_03_Row_3	4	FALSE	FALSE	74.127	48131	23082
d4_Col_03_Row_4	4	FALSE	FALSE	66.398	633972	320814
d4_Col_03_Row_5	4	FALSE	FALSE	66.22	538044	275339
d4_Col_03_Row_6	4	FALSE	FALSE	66.685	685311	375197
d4_Col_03_Row_7	4	FALSE	FALSE	100.047	107324	56593
d4_Col_03_Row_8	4	FALSE	TRUE	68.533	600231	314484
d4_Col_03_Row_9	4	FALSE	FALSE	66.473	453573	232538
d4_Col_03_Row_10	4	FALSE	FALSE	208.695	59286	26148
d4_Col_03_Row_11	4	FALSE	FALSE	66.32	652602	353275
d4_Col_03_Row_12	4	FALSE	FALSE	66.207	710961	374945
d4_Col_03_Row_13	4	FALSE	FALSE	66.166	260417	165460
d4_Col_03_Row_14	4	FALSE	FALSE	65.764	619606	311070
d4_Col_03_Row_15	4	FALSE	FALSE	66.278	338908	217437
d4_Col_03_Row_16	4	FALSE	FALSE	66.174	695587	372203
d4_Col_03_Row_17	4	FALSE	FALSE	66.029	572566	328829
d4_Col_03_Row_18	4	FALSE	FALSE	69.033	228724	118063
d4_Col_03_Row_19	4	FALSE	FALSE	66.401	32750	17754
d4_Col_03_Row_20	4	FALSE	FALSE	66.209	237705	121166
d4_Col_03_Row_21	4	FALSE	FALSE	66.763	299823	144569
d4_Col_03_Row_22	4	FALSE	FALSE	66.053	595940	302893
d4_Col_03_Row_23	4	FALSE	FALSE	67.174	613157	335687
d4_Col_03_Row_24	4	FALSE	FALSE	69.902	55299	30579
d4_Col_03_Row_25	4	FALSE	FALSE	66.07	665670	347883
d4_Col_03_Row_26	4	FALSE	FALSE	66.332	664873	351993
d4_Col_03_Row_27	4	FALSE	FALSE	66.067	541859	294861
d4_Col_03_Row_28	4	FALSE	FALSE	66.937	623840	337875
d4_Col_03_Row_29	4	FALSE	FALSE	65.924	656145	343688
d4_Col_03_Row_30	4	FALSE	FALSE	66.028	535253	271968
d4_Col_03_Row_31	4	FALSE	FALSE	66.137	745114	414284
d4_Col_03_Row_32	4	FALSE	FALSE	66.233	600820	306481
d4_Col_03_Row_33	4	FALSE	FALSE	190.554	47306	16924
d4_Col_03_Row_34	4	FALSE	FALSE	72.005	581062	293213
d4_Col_03_Row_35	4	FALSE	FALSE	66.42	582103	301140
d4_Col_03_Row_36	4	FALSE	FALSE	66.711	637845	353842
d4_Col_03_Row_37	4	FALSE	FALSE	66.453	407486	204899
d4_Col_03_Row_38	4	FALSE	FALSE	237.661	33155	15205
d4_Col_03_Row_39	4	FALSE	FALSE	66.309	334208	159349
d4_Col_03_Row_40	4	FALSE	FALSE	65.842	592846	311006
d4_Col_04_Row_1	4	FALSE	FALSE	185.379	10780	5615
d4_Col_04_Row_2	4	FALSE	FALSE	66.44	679379	387757
d4_Col_04_Row_3	4	FALSE	FALSE	66.336	681099	373032
d4_Col_04_Row_4	4	FALSE	FALSE	66.285	723505	366746
d4_Col_04_Row_5	4	FALSE	FALSE	66.434	478566	251924
d4_Col_04_Row_6	4	FALSE	FALSE	66.293	754564	402755
d4_Col_04_Row_7	4	TRUE	FALSE	70.12	77333	37016
d4_Col_04_Row_8	4	TRUE	FALSE	68.308	30047	12202
d4_Col_04_Row_9	4	FALSE	FALSE	66.35	618630	289255
d4_Col_04_Row_10	4	FALSE	FALSE	66.196	694906	369204
d4_Col_04_Row_11	4	FALSE	TRUE	66.23	345669	226762
d4_Col_04_Row_12	4	FALSE	FALSE	123.898	51946	20442
d4_Col_04_Row_13	4	FALSE	FALSE	66.043	845894	475943
d4_Col_04_Row_14	4	FALSE	FALSE	65.884	535059	277602
d4_Col_04_Row_15	4	FALSE	FALSE	66.093	936980	523677
d4_Col_04_Row_16	4	FALSE	FALSE	66.307	821121	486845
d4_Col_04_Row_17	4	FALSE	FALSE	66.595	475487	253724
d4_Col_04_Row_18	4	FALSE	FALSE	122.732	690402	354833
d4_Col_04_Row_19	4	FALSE	FALSE	68.194	336236	209133
d4_Col_04_Row_20	4	FALSE	FALSE	65.857	559993	283238
d4_Col_04_Row_21	4	FALSE	FALSE	66.889	648641	345778
d4_Col_04_Row_22	4	FALSE	FALSE	69.087	101086	37554
d4_Col_04_Row_23	4	FALSE	FALSE	217.43	43891	18383
d4_Col_04_Row_24	4	FALSE	FALSE	66.475	590699	311456
d4_Col_04_Row_25	4	FALSE	FALSE	65.978	585305	309531
d4_Col_04_Row_26	4	FALSE	FALSE	66.092	346913	205245
d4_Col_04_Row_27	4	FALSE	FALSE	66.543	909914	490850
d4_Col_04_Row_28	4	FALSE	FALSE	66.066	397066	240140
d4_Col_04_Row_29	4	FALSE	FALSE	66.06	540822	307925
d4_Col_04_Row_30	4	FALSE	FALSE	66.067	315776	158704
d4_Col_04_Row_31	4	FALSE	FALSE	66.126	67701	34814
d4_Col_04_Row_32	4	FALSE	FALSE	66.602	497059	263147
d4_Col_04_Row_33	4	FALSE	FALSE	174.606	38069	15589
d4_Col_04_Row_34	4	FALSE	FALSE	65.942	533953	276485
d4_Col_04_Row_35	4	FALSE	FALSE	66.107	672114	352281
d4_Col_04_Row_36	4	FALSE	FALSE	65.841	781245	401073
d4_Col_04_Row_37	4	FALSE	FALSE	198.127	38355	14321
d4_Col_04_Row_38	4	FALSE	FALSE	66.462	695549	366647
d4_Col_04_Row_39	4	FALSE	FALSE	223.39	26471	12384
d4_Col_04_Row_40	4	FALSE	FALSE	66.407	625306	327187
d4_Col_05_Row_1	4	FALSE	FALSE	65.998	548995	287570
d4_Col_05_Row_2	4	FALSE	FALSE	66.478	745653	426810
d4_Col_05_Row_3	4	FALSE	FALSE	66.368	869818	470096
d4_Col_05_Row_4	4	FALSE	FALSE	65.916	257113	133087
d4_Col_05_Row_5	4	FALSE	FALSE	66.017	492920	263878
d4_Col_05_Row_6	4	FALSE	FALSE	66.584	496496	259266
d4_Col_05_Row_7	4	FALSE	FALSE	65.624	494584	333460
d4_Col_05_Row_8	4	FALSE	FALSE	67.532	565707	299359
d4_Col_05_Row_9	4	FALSE	FALSE	66.789	555023	297566
d4_Col_05_Row_10	4	FALSE	FALSE	66.965	519318	304337
d4_Col_05_Row_11	4	FALSE	FALSE	65.999	651867	362655
d4_Col_05_Row_12	4	FALSE	FALSE	66.062	556604	288545
d4_Col_05_Row_13	4	FALSE	FALSE	66.273	761723	403942
d4_Col_05_Row_14	4	FALSE	FALSE	66.419	526342	333895
d4_Col_05_Row_15	4	FALSE	FALSE	66.326	447931	250213
d4_Col_05_Row_16	4	FALSE	FALSE	66.226	481260	268563
d4_Col_05_Row_17	4	FALSE	FALSE	81.695	469643	239237
d4_Col_05_Row_18	4	FALSE	FALSE	66.405	356037	186057
d4_Col_05_Row_19	4	TRUE	FALSE	65.712	12089	6109
d4_Col_05_Row_20	4	FALSE	FALSE	73.385	34147	13350
d4_Col_05_Row_21	4	FALSE	FALSE	65.772	769123	437938
d4_Col_05_Row_22	4	FALSE	FALSE	66.14	867465	484589
d4_Col_05_Row_23	4	FALSE	FALSE	66.436	686389	379588
d4_Col_05_Row_24	4	FALSE	FALSE	68.42	560932	277978
d4_Col_05_Row_25	4	FALSE	FALSE	66.106	554836	297429
d4_Col_05_Row_26	4	FALSE	FALSE	65.981	681073	364364
d4_Col_05_Row_27	4	TRUE	FALSE	68.041	51198	25381
d4_Col_05_Row_28	4	FALSE	FALSE	66.03	768198	418494
d4_Col_05_Row_29	4	FALSE	FALSE	66.292	455725	232366
d4_Col_05_Row_30	4	FALSE	FALSE	66.306	639445	317412
d4_Col_05_Row_31	4	FALSE	FALSE	67.132	676451	353743
d4_Col_05_Row_32	4	FALSE	FALSE	66.021	557946	285338
d4_Col_05_Row_33	4	FALSE	FALSE	66.348	655849	336823
d4_Col_05_Row_34	4	FALSE	FALSE	66.15	742311	423014
d4_Col_05_Row_35	4	FALSE	FALSE	66.076	647894	349544
d4_Col_05_Row_36	4	FALSE	FALSE	66.025	636861	332860
d4_Col_05_Row_37	4	TRUE	FALSE	65.826	16732	7879
d4_Col_05_Row_38	4	FALSE	FALSE	65.885	802360	413247
d4_Col_05_Row_39	4	FALSE	FALSE	72.729	55642	19756
d4_Col_05_Row_40	4	FALSE	FALSE	65.779	408185	200306
d4_Col_06_Row_1	4	FALSE	FALSE	66.021	850319	499829
d4_Col_06_Row_2	4	FALSE	FALSE	66.602	429329	219001
d4_Col_06_Row_3	4	FALSE	FALSE	208.874	46755	18971
d4_Col_06_Row_4	4	FALSE	FALSE	65.856	828663	463447
d4_Col_06_Row_5	4	FALSE	FALSE	66.447	480691	241434
d4_Col_06_Row_6	4	FALSE	FALSE	66.325	554963	295104
d4_Col_06_Row_7	4	FALSE	FALSE	66.023	720541	387047
d4_Col_06_Row_8	4	FALSE	FALSE	66.671	522425	294213
d4_Col_06_Row_9	4	FALSE	FALSE	66.43	193382	109394
d4_Col_06_Row_10	4	FALSE	TRUE	66.76	374248	205310
d4_Col_06_Row_11	4	FALSE	FALSE	66.263	491503	261168
d4_Col_06_Row_12	4	FALSE	FALSE	66.113	554044	279239
d4_Col_06_Row_13	4	FALSE	FALSE	66.149	662019	360939
d4_Col_06_Row_14	4	FALSE	FALSE	66.39	639468	366484
d4_Col_06_Row_15	4	FALSE	FALSE	66.114	723163	391656
d4_Col_06_Row_16	4	FALSE	FALSE	66.356	750451	409369
d4_Col_06_Row_17	4	FALSE	FALSE	66.295	464591	248239
d4_Col_06_Row_18	4	TRUE	FALSE	73.125	67441	41344
d4_Col_06_Row_19	4	FALSE	FALSE	66.248	138668	72758
d4_Col_06_Row_20	4	FALSE	FALSE	81.898	513608	274425
d4_Col_06_Row_21	4	FALSE	FALSE	66.583	573875	310037
d4_Col_06_Row_22	4	FALSE	FALSE	66.024	1042886	602965
d4_Col_06_Row_23	4	FALSE	FALSE	65.726	387825	249306
d4_Col_06_Row_24	4	FALSE	FALSE	66.214	545628	273141
d4_Col_06_Row_25	4	FALSE	FALSE	66.313	399485	201576
d4_Col_06_Row_26	4	FALSE	FALSE	66.794	752763	415149
d4_Col_06_Row_27	4	FALSE	FALSE	255.568	59273	28822
d4_Col_06_Row_28	4	FALSE	FALSE	65.806	432855	276643
d4_Col_06_Row_29	4	FALSE	FALSE	66.039	690062	353225
d4_Col_06_Row_30	4	FALSE	FALSE	66.097	277553	141283
d4_Col_06_Row_31	4	FALSE	FALSE	97.222	546293	288562
d4_Col_06_Row_32	4	FALSE	FALSE	66.071	602996	356936
d4_Col_06_Row_33	4	FALSE	TRUE	66.171	818031	453082
d4_Col_06_Row_34	4	FALSE	FALSE	66.195	599117	321184
d4_Col_06_Row_35	4	FALSE	FALSE	66.093	621327	329301
d4_Col_06_Row_36	4	FALSE	TRUE	66.336	401276	254829
d4_Col_06_Row_37	4	FALSE	FALSE	66.515	565970	299119
d4_Col_06_Row_38	4	FALSE	FALSE	66.092	628373	350830
d4_Col_06_Row_39	4	FALSE	FALSE	196.944	84780	57221
d4_Col_06_Row_40	4	FALSE	FALSE	67.272	434641	278697
d4_Col_07_Row_1	4	FALSE	FALSE	66.536	782820	411117
d4_Col_07_Row_2	4	FALSE	FALSE	66.238	748393	378615
d4_Col_07_Row_3	4	FALSE	FALSE	66.204	486435	246966
d4_Col_07_Row_4	4	FALSE	FALSE	66.257	564542	269485
d4_Col_07_Row_5	4	FALSE	FALSE	111.806	504274	258294
d4_Col_07_Row_6	4	FALSE	FALSE	66.479	978687	537764
d4_Col_07_Row_7	4	FALSE	FALSE	66.509	628898	326649
d4_Col_07_Row_8	4	FALSE	FALSE	66.743	289915	141328
d4_Col_07_Row_9	4	TRUE	FALSE	65.444	43608	21364
d4_Col_07_Row_10	4	FALSE	FALSE	67.192	550963	294681
d4_Col_07_Row_11	4	FALSE	FALSE	66.322	676573	341023
d4_Col_07_Row_12	4	FALSE	FALSE	66.457	134354	58009
d4_Col_07_Row_13	4	FALSE	FALSE	65.941	745886	379489
d4_Col_07_Row_14	4	FALSE	FALSE	66.166	539459	279844
d4_Col_07_Row_15	4	FALSE	FALSE	66.381	596611	249225
d4_Col_07_Row_16	4	FALSE	FALSE	66.6	600875	319549
d4_Col_07_Row_17	4	FALSE	FALSE	66.198	438639	208232
d4_Col_07_Row_18	4	FALSE	FALSE	66.04	761754	415841
d4_Col_07_Row_19	4	TRUE	FALSE	65.823	127564	65737
d4_Col_07_Row_20	4	FALSE	FALSE	65.93	200629	123863
d4_Col_07_Row_21	4	FALSE	FALSE	66.611	711847	368660
d4_Col_07_Row_22	4	FALSE	TRUE	65.945	512825	331211
d4_Col_07_Row_23	4	FALSE	FALSE	66.808	687682	386679
d4_Col_07_Row_24	4	FALSE	FALSE	66.268	504085	251310
d4_Col_07_Row_25	4	FALSE	TRUE	66.181	499411	322045
d4_Col_07_Row_26	4	FALSE	FALSE	65.942	619424	312021
d4_Col_07_Row_27	4	FALSE	FALSE	66.329	501155	219926
d4_Col_07_Row_28	4	FALSE	FALSE	66.093	759979	424931
d4_Col_07_Row_29	4	FALSE	FALSE	66.613	363205	191400
d4_Col_07_Row_30	4	FALSE	FALSE	66.458	95471	52019
d4_Col_07_Row_31	4	FALSE	FALSE	67.091	369933	201931
d4_Col_07_Row_32	4	FALSE	FALSE	66.281	461176	244082
d4_Col_07_Row_33	4	FALSE	TRUE	65.923	773209	399058
d4_Col_07_Row_34	4	FALSE	FALSE	66.294	746540	391847
d4_Col_07_Row_35	4	FALSE	FALSE	66.335	753990	401603
d4_Col_07_Row_36	4	FALSE	FALSE	66.164	496430	270575
d4_Col_07_Row_37	4	FALSE	FALSE	66.508	287846	150301
d4_Col_07_Row_38	4	FALSE	FALSE	66.159	654318	342732
d4_Col_07_Row_39	4	FALSE	FALSE	360.269	23247	10696
d4_Col_07_Row_40	4	FALSE	FALSE	66.255	582654	340999
d4_Col_08_Row_1	4	FALSE	FALSE	66.778	715919	345096
d4_Col_08_Row_2	4	TRUE	FALSE	66.601	9255	4259
d4_Col_08_Row_3	4	FALSE	FALSE	66.31	862796	463092
d4_Col_08_Row_4	4	TRUE	FALSE	66.785	47904	23888
d4_Col_08_Row_5	4	FALSE	TRUE	66.861	549273	270811
d4_Col_08_Row_6	4	FALSE	TRUE	78.757	792160	431320
d4_Col_08_Row_7	4	TRUE	FALSE	66.062	59975	28422
d4_Col_08_Row_8	4	FALSE	FALSE	66.003	615111	316336
d4_Col_08_Row_9	4	FALSE	FALSE	66.419	343696	183382
d4_Col_08_Row_10	4	FALSE	FALSE	67.096	59057	20079
d4_Col_08_Row_11	4	FALSE	FALSE	66.333	538827	245572
d4_Col_08_Row_12	4	FALSE	FALSE	66.65	408082	261421
d4_Col_08_Row_13	4	FALSE	FALSE	66.338	689616	363731
d4_Col_08_Row_14	4	FALSE	FALSE	66.118	567341	267643
d4_Col_08_Row_15	4	FALSE	FALSE	66.363	785206	404110
d4_Col_08_Row_16	4	FALSE	FALSE	66.198	457781	259248
d4_Col_08_Row_17	4	FALSE	FALSE	66.169	704610	338557
d4_Col_08_Row_18	4	FALSE	FALSE	66.633	414828	205471
d4_Col_08_Row_19	4	TRUE	FALSE	65.812	34697	16258
d4_Col_08_Row_20	4	FALSE	FALSE	65.813	543509	268582
d4_Col_08_Row_21	4	FALSE	FALSE	66.872	614471	341585
d4_Col_08_Row_22	4	FALSE	FALSE	66.444	927909	503832
d4_Col_08_Row_23	4	FALSE	FALSE	66.275	503031	237538
d4_Col_08_Row_24	4	FALSE	FALSE	66.811	709754	374202
d4_Col_08_Row_25	4	FALSE	FALSE	66.356	515147	257037
d4_Col_08_Row_26	4	FALSE	TRUE	65.901	544993	283893
d4_Col_08_Row_27	4	FALSE	FALSE	278.735	57254	27038
d4_Col_08_Row_28	4	FALSE	FALSE	66.113	364467	206467
d4_Col_08_Row_29	4	FALSE	FALSE	66.267	660920	358041
d4_Col_08_Row_30	4	FALSE	TRUE	66.178	466021	248156
d4_Col_08_Row_31	4	FALSE	FALSE	66.331	624486	311015
d4_Col_08_Row_32	4	FALSE	FALSE	65.989	615994	319684
d4_Col_08_Row_33	4	FALSE	FALSE	65.985	465385	236013
d4_Col_08_Row_34	4	FALSE	FALSE	66.412	486075	238952
d4_Col_08_Row_35	4	FALSE	FALSE	89.69	289044	192116
d4_Col_08_Row_36	4	TRUE	FALSE	66.412	33917	17711
d4_Col_08_Row_37	4	FALSE	FALSE	66.083	550647	278432
d4_Col_08_Row_38	4	FALSE	FALSE	66.617	737964	366253
d4_Col_08_Row_39	4	FALSE	FALSE	66.812	271012	122848
d4_Col_08_Row_40	4	FALSE	FALSE	66.997	332908	227110
d4_Col_09_Row_1	4	FALSE	FALSE	66.32	300956	178435
d4_Col_09_Row_2	4	FALSE	FALSE	66.552	493638	252876
d4_Col_09_Row_3	4	FALSE	FALSE	66.504	397689	194696
d4_Col_09_Row_4	4	FALSE	FALSE	66.242	734774	385098
d4_Col_09_Row_5	4	FALSE	FALSE	188.097	74297	42301
d4_Col_09_Row_6	4	FALSE	FALSE	66.424	470992	232570
d4_Col_09_Row_7	4	FALSE	FALSE	69.178	73102	27886
d4_Col_09_Row_8	4	FALSE	FALSE	66.222	480266	242768
d4_Col_09_Row_9	4	FALSE	FALSE	66.486	383796	179519
d4_Col_09_Row_10	4	FALSE	FALSE	66.408	221747	113468
d4_Col_09_Row_11	4	FALSE	FALSE	66.355	767676	400604
d4_Col_09_Row_12	4	FALSE	FALSE	66.268	688420	359772
d4_Col_09_Row_13	4	FALSE	FALSE	66.235	898814	528501
d4_Col_09_Row_14	4	FALSE	FALSE	66.496	730218	373186
d4_Col_09_Row_15	4	FALSE	FALSE	66.471	699940	348284
d4_Col_09_Row_16	4	FALSE	FALSE	66.204	497821	256943
d4_Col_09_Row_17	4	FALSE	FALSE	66.461	402465	193122
d4_Col_09_Row_18	4	FALSE	FALSE	66.507	498516	255451
d4_Col_09_Row_19	4	FALSE	FALSE	66.257	1036729	553222
d4_Col_09_Row_20	4	FALSE	FALSE	66.524	430478	249065
d4_Col_09_Row_21	4	FALSE	FALSE	66.217	760088	374924
d4_Col_09_Row_22	4	FALSE	FALSE	76.495	98555	47543
d4_Col_09_Row_23	4	FALSE	FALSE	66.189	564968	273174
d4_Col_09_Row_24	4	FALSE	FALSE	68.182	211531	118018
d4_Col_09_Row_25	4	FALSE	FALSE	66.208	467124	219588
d4_Col_09_Row_26	4	FALSE	FALSE	66.104	517962	289226
d4_Col_09_Row_27	4	FALSE	FALSE	331.073	64229	34566
d4_Col_09_Row_28	4	FALSE	FALSE	67.51	256099	168468
d4_Col_09_Row_29	4	FALSE	FALSE	66.529	701672	357640
d4_Col_09_Row_30	4	FALSE	FALSE	66.374	480416	241183
d4_Col_09_Row_31	4	FALSE	TRUE	66.416	336358	202055
d4_Col_09_Row_32	4	FALSE	FALSE	304.182	56322	28582
d4_Col_09_Row_33	4	FALSE	FALSE	66.148	602695	279381
d4_Col_09_Row_34	4	FALSE	FALSE	66.113	553412	288691
d4_Col_09_Row_35	4	FALSE	FALSE	66.134	296886	130794
d4_Col_09_Row_36	4	FALSE	FALSE	66.354	652749	345191
d4_Col_09_Row_37	4	FALSE	FALSE	66.216	697162	340759
d4_Col_09_Row_38	4	FALSE	FALSE	66.071	799944	417657
d4_Col_09_Row_39	4	FALSE	FALSE	66.365	120917	60708
d4_Col_09_Row_40	4	FALSE	FALSE	66.286	569744	291106
d4_Col_10_Row_1	4	TRUE	FALSE	66.345	3878	1867
d4_Col_10_Row_2	4	FALSE	FALSE	66.109	504447	259750
d4_Col_10_Row_3	4	FALSE	FALSE	65.881	630672	317490
d4_Col_10_Row_4	4	FALSE	FALSE	66.209	312697	149735
d4_Col_10_Row_5	4	FALSE	FALSE	66.774	479460	241918
d4_Col_10_Row_6	4	FALSE	FALSE	66.439	771103	398697
d4_Col_10_Row_7	4	FALSE	FALSE	66.589	573701	308785
d4_Col_10_Row_8	4	FALSE	FALSE	77.922	300905	136166
d4_Col_10_Row_9	4	FALSE	FALSE	66.228	471261	224865
d4_Col_10_Row_10	4	FALSE	FALSE	413.485	66191	31030
d4_Col_10_Row_11	4	FALSE	FALSE	66.26	329139	177245
d4_Col_10_Row_12	4	FALSE	FALSE	66.381	665685	355213
d4_Col_10_Row_13	4	FALSE	FALSE	66.283	815134	447723
d4_Col_10_Row_14	4	FALSE	FALSE	66.888	139848	67585
d4_Col_10_Row_15	4	FALSE	FALSE	66.383	587032	317843
d4_Col_10_Row_16	4	FALSE	FALSE	67.102	703262	354047
d4_Col_10_Row_17	4	FALSE	FALSE	66.763	813460	471949
d4_Col_10_Row_18	4	FALSE	FALSE	66.199	542084	263425
d4_Col_10_Row_19	4	FALSE	FALSE	66.444	553876	280016
d4_Col_10_Row_20	4	FALSE	FALSE	66.41	685658	350561
d4_Col_10_Row_21	4	FALSE	FALSE	66.439	779721	404134
d4_Col_10_Row_22	4	FALSE	FALSE	66.517	825527	467374
d4_Col_10_Row_23	4	FALSE	FALSE	66.216	361571	188866
d4_Col_10_Row_24	4	FALSE	FALSE	66.581	526435	252276
